cells,ens_id,gene
T_memory,ENSG00000100422,CERK
T_memory,ENSG00000260708,AL118516.1
T_memory,ENSG00000054611,TBC1D22A
T_memory,ENSG00000212939,Z97192.1
T_memory,ENSG00000198355,PIM3
T_memory,ENSG00000073169,SELENOO
T_memory,ENSG00000100299,ARSA
T_memory,ENSG00000154642,C21orf91
T_memory,ENSG00000156261,CCT8
T_memory,ENSG00000156265,MAP3K7CL
T_memory,ENSG00000142188,TMEM50B
T_memory,ENSG00000241837,ATP5PO
T_memory,ENSG00000237945,LINC00649
T_memory,ENSG00000243927,MRPS6
T_memory,ENSG00000159228,CBR1
T_memory,ENSG00000159231,CBR3
T_memory,ENSG00000159256,MORC3
T_memory,ENSG00000159267,HLCS
T_memory,ENSG00000185808,PIGP
T_memory,ENSG00000182670,TTC3
T_memory,ENSG00000160185,UBASH3A
T_memory,ENSG00000160194,NDUFV3
T_memory,ENSG00000160201,U2AF1
T_memory,ENSG00000160209,PDXK
T_memory,ENSG00000160213,CSTB
T_memory,ENSG00000241945,PWP2
T_memory,ENSG00000160221,GATD3A
T_memory,ENSG00000160256,FAM207A
T_memory,ENSG00000182871,COL18A1
T_memory,ENSG00000160284,SPATC1L
T_memory,ENSG00000182362,YBEY
T_memory,ENSG00000160310,PRMT2
T_memory,ENSG00000188290,HES4
T_memory,ENSG00000176022,B3GALT6
T_memory,ENSG00000160087,UBE2J2
T_memory,ENSG00000160072,ATAD3B
T_memory,ENSG00000272449,AL139246.5
T_memory,ENSG00000116213,WRAP73
T_memory,ENSG00000198912,C1orf174
T_memory,ENSG00000049246,PER3
T_memory,ENSG00000049249,TNFRSF9
T_memory,ENSG00000130939,UBE4B
T_memory,ENSG00000054523,KIF1B
T_memory,ENSG00000142657,PGD
T_memory,ENSG00000179743,AL450998.2
T_memory,ENSG00000142632,ARHGEF19
T_memory,ENSG00000053371,AKR7A2
T_memory,ENSG00000173436,MINOS1
T_memory,ENSG00000158747,NBL1
T_memory,ENSG00000244038,DDOST
T_memory,ENSG00000142794,NBPF3
T_memory,ENSG00000001461,NIPAL3
T_memory,ENSG00000204160,ZDHHC18
T_memory,ENSG00000158161,EYA3
T_memory,ENSG00000130770,ATP5IF1
T_memory,ENSG00000180198,RCC1
T_memory,ENSG00000116353,MECR
T_memory,ENSG00000162511,LAPTM5
T_memory,ENSG00000142686,C1orf216
T_memory,ENSG00000116922,C1orf109
T_memory,ENSG00000134690,CDCA8
T_memory,ENSG00000174574,AKIRIN1
T_memory,ENSG00000043514,TRIT1
T_memory,ENSG00000117394,SLC2A1
T_memory,ENSG00000159479,MED8
T_memory,ENSG00000198520,ARMH1
T_memory,ENSG00000222009,BTBD19
T_memory,ENSG00000198841,KTI12
T_memory,ENSG00000162600,OMA1
T_memory,ENSG00000177606,JUN
T_memory,ENSG00000142856,ITGB3BP
T_memory,ENSG00000162623,TYW3
T_memory,ENSG00000137955,RABGGTB
T_memory,ENSG00000154027,AK5
T_memory,ENSG00000162613,FUBP1
T_memory,ENSG00000153898,MCOLN2
T_memory,ENSG00000162642,C1orf52
T_memory,ENSG00000162645,GBP2
T_memory,ENSG00000067334,DNTTIP2
T_memory,ENSG00000198890,PRMT6
T_memory,ENSG00000121957,GPSM2
T_memory,ENSG00000168679,SLC16A4
T_memory,ENSG00000177272,KCNA3
T_memory,ENSG00000134255,CEPT1
T_memory,ENSG00000116793,PHTF1
T_memory,ENSG00000052723,SIKE1
T_memory,ENSG00000116830,TTF2
T_memory,ENSG00000196505,GDAP2
T_memory,ENSG00000065183,WDR3
T_memory,ENSG00000092621,PHGDH
T_memory,ENSG00000273136,NBPF26
T_memory,ENSG00000162836,ACP6
T_memory,ENSG00000143374,TARS2
T_memory,ENSG00000143418,CERS2
T_memory,ENSG00000213190,MLLT11
T_memory,ENSG00000197747,S100A10
T_memory,ENSG00000160679,CHTOP
T_memory,ENSG00000143570,SLC39A1
T_memory,ENSG00000143575,HAX1
T_memory,ENSG00000160691,SHC1
T_memory,ENSG00000143537,ADAM15
T_memory,ENSG00000132676,DAP3
T_memory,ENSG00000143622,RIT1
T_memory,ENSG00000116584,ARHGEF2
T_memory,ENSG00000196189,SEMA4A
T_memory,ENSG00000116604,MEF2D
T_memory,ENSG00000027869,SH2D2A
T_memory,ENSG00000160856,FCRL3
T_memory,ENSG00000143256,PFDN2
T_memory,ENSG00000143252,SDHC
T_memory,ENSG00000132196,HSD17B7
T_memory,ENSG00000152382,TADA1
T_memory,ENSG00000143164,DCAF6
T_memory,ENSG00000143153,ATP1B1
T_memory,ENSG00000198734,F5
T_memory,ENSG00000171806,METTL18
T_memory,ENSG00000120370,GORAB
T_memory,ENSG00000120333,MRPS14
T_memory,ENSG00000186283,TOR3A
T_memory,ENSG00000057252,SOAT1
T_memory,ENSG00000198860,TSEN15
T_memory,ENSG00000121481,RNF2
T_memory,ENSG00000116679,IVNS1ABP
T_memory,ENSG00000118197,DDX59
T_memory,ENSG00000118200,CAMSAP2
T_memory,ENSG00000117280,RAB29
T_memory,ENSG00000162894,FCMR
T_memory,ENSG00000162757,C1orf74
T_memory,ENSG00000065600,TMEM206
T_memory,ENSG00000162769,FLVCR1
T_memory,ENSG00000067533,RRP15
T_memory,ENSG00000162819,BROX
T_memory,ENSG00000143756,FBXO28
T_memory,ENSG00000183814,LIN9
T_memory,ENSG00000143799,PARP1
T_memory,ENSG00000168118,RAB4A
T_memory,ENSG00000154429,CCSAP
T_memory,ENSG00000135763,URB2
T_memory,ENSG00000135778,NTPCR
T_memory,ENSG00000168243,GNG4
T_memory,ENSG00000203666,EFCAB2
T_memory,ENSG00000185420,SMYD3
T_memory,ENSG00000143653,SCCPDH
T_memory,ENSG00000143727,ACP1
T_memory,ENSG00000234171,RNASEH1-AS1
T_memory,ENSG00000115750,TAF1B
T_memory,ENSG00000115761,NOL10
T_memory,ENSG00000143870,PDIA6
T_memory,ENSG00000162976,PQLC3
T_memory,ENSG00000079785,DDX1
T_memory,ENSG00000138031,ADCY3
T_memory,ENSG00000143970,ASXL2
T_memory,ENSG00000171103,TRMT61B
T_memory,ENSG00000189350,TOGARAM2
T_memory,ENSG00000018699,TTC27
T_memory,ENSG00000115828,QPCT
T_memory,ENSG00000163171,CDC42EP3
T_memory,ENSG00000138061,CYP1B1
T_memory,ENSG00000143891,GALM
T_memory,ENSG00000138095,LRPPRC
T_memory,ENSG00000151665,PIGF
T_memory,ENSG00000119878,CRIPT
T_memory,ENSG00000180398,MCFD2
T_memory,ENSG00000170802,FOXN2
T_memory,ENSG00000115239,ASB3
T_memory,ENSG00000143942,CHAC2
T_memory,ENSG00000143947,RPS27A
T_memory,ENSG00000138035,PNPT1
T_memory,ENSG00000162927,PUS10
T_memory,ENSG00000115464,USP34
T_memory,ENSG00000143952,VPS54
T_memory,ENSG00000115902,SLC1A4
T_memory,ENSG00000115946,PNO1
T_memory,ENSG00000198380,GFPT1
T_memory,ENSG00000035141,FAM136A
T_memory,ENSG00000075292,ZNF638
T_memory,ENSG00000135624,CCT7
T_memory,ENSG00000116127,ALMS1
T_memory,ENSG00000144034,TPRKB
T_memory,ENSG00000115317,HTRA2
T_memory,ENSG00000115350,POLE4
T_memory,ENSG00000005436,GCFC2
T_memory,ENSG00000115525,ST3GAL5
T_memory,ENSG00000132313,MRPL35
T_memory,ENSG00000115548,KDM3A
T_memory,ENSG00000280721,LINC01943
T_memory,ENSG00000172086,KRCC1
T_memory,ENSG00000144021,CIAO1
T_memory,ENSG00000273155,AC092587.1
T_memory,ENSG00000158411,MITD1
T_memory,ENSG00000185414,MRPL30
T_memory,ENSG00000115539,PDCL3
T_memory,ENSG00000158435,CNOT11
T_memory,ENSG00000135972,MRPS9
T_memory,ENSG00000175701,SMIM37
T_memory,ENSG00000153214,TMEM87B
T_memory,ENSG00000155368,DBI
T_memory,ENSG00000144120,TMEM177
T_memory,ENSG00000173349,SFT2D3
T_memory,ENSG00000136718,IMP4
T_memory,ENSG00000196504,PRPF40A
T_memory,ENSG00000115267,IFIH1
T_memory,ENSG00000152256,PDK1
T_memory,ENSG00000172845,SP3
T_memory,ENSG00000138430,OLA1
T_memory,ENSG00000128656,CHN1
T_memory,ENSG00000128654,MTX2
T_memory,ENSG00000116095,PLEKHA3
T_memory,ENSG00000237298,TTN-AS1
T_memory,ENSG00000064933,PMS1
T_memory,ENSG00000151690,MFSD6
T_memory,ENSG00000115415,STAT1
T_memory,ENSG00000229056,AC020571.1
T_memory,ENSG00000197121,PGAP1
T_memory,ENSG00000247626,MARS2
T_memory,ENSG00000226124,FTCDNL1
T_memory,ENSG00000119013,NDUFB3
T_memory,ENSG00000115020,PIKFYVE
T_memory,ENSG00000115414,FN1
T_memory,ENSG00000079246,XRCC5
T_memory,ENSG00000135913,USP37
T_memory,ENSG00000074582,BCS1L
T_memory,ENSG00000123989,CHPF
T_memory,ENSG00000116120,FARSB
T_memory,ENSG00000168958,MFF
T_memory,ENSG00000063660,GPC1
T_memory,ENSG00000178623,GPR35
T_memory,ENSG00000180902,D2HGDH
T_memory,ENSG00000235978,AC018816.1
T_memory,ENSG00000206573,THUMPD3-AS1
T_memory,ENSG00000134077,THUMPD3
T_memory,ENSG00000163703,CRELD1
T_memory,ENSG00000125037,EMC3
T_memory,ENSG00000254999,BRK1
T_memory,ENSG00000132170,PPARG
T_memory,ENSG00000154743,TSEN2
T_memory,ENSG00000144713,RPL32
T_memory,ENSG00000163528,CHCHD4
T_memory,ENSG00000182247,UBE2E2
T_memory,ENSG00000197885,NKIRAS1
T_memory,ENSG00000163508,EOMES
T_memory,ENSG00000152642,GPD1L
T_memory,ENSG00000091317,CMTM6
T_memory,ENSG00000168028,RPSA
T_memory,ENSG00000181061,HIGD1A
T_memory,ENSG00000163807,KIAA1143
T_memory,ENSG00000075914,EXOSC7
T_memory,ENSG00000144791,LIMD1
T_memory,ENSG00000211456,SACM1L
T_memory,ENSG00000114648,KLHL18
T_memory,ENSG00000164048,ZNF589
T_memory,ENSG00000172113,NME6
T_memory,ENSG00000173540,GMPPB
T_memory,ENSG00000182179,UBA7
T_memory,ENSG00000114353,GNAI2
T_memory,ENSG00000088543,C3orf18
T_memory,ENSG00000114737,CISH
T_memory,ENSG00000248487,ABHD14A
T_memory,ENSG00000164087,POC1A
T_memory,ENSG00000247596,TWF2
T_memory,ENSG00000168268,NT5DC2
T_memory,ENSG00000163939,PBRM1
T_memory,ENSG00000114904,NEK4
T_memory,ENSG00000213533,STIMATE
T_memory,ENSG00000163931,TKT
T_memory,ENSG00000272886,DCP1A
T_memory,ENSG00000113812,ACTR8
T_memory,ENSG00000272146,ARF4-AS1
T_memory,ENSG00000163686,ABHD6
T_memory,ENSG00000168297,PXK
T_memory,ENSG00000168291,PDHB
T_memory,ENSG00000144747,TMF1
T_memory,ENSG00000163605,PPP4R2
T_memory,ENSG00000083937,CHMP2B
T_memory,ENSG00000170854,RIOX2
T_memory,ENSG00000114446,IFT57
T_memory,ENSG00000153283,CD96
T_memory,ENSG00000177494,ZBED2
T_memory,ENSG00000138459,SLC35A5
T_memory,ENSG00000163607,GTPBP8
T_memory,ENSG00000151576,QTRT2
T_memory,ENSG00000121578,B4GALT4
T_memory,ENSG00000180353,HCLS1
T_memory,ENSG00000145088,EAF2
T_memory,ENSG00000206527,HACD2
T_memory,ENSG00000114491,UMPS
T_memory,ENSG00000114631,PODXL2
T_memory,ENSG00000198585,NUDT16
T_memory,ENSG00000144867,SRPRB
T_memory,ENSG00000158234,FAIM
T_memory,ENSG00000175110,MRPS22
T_memory,ENSG00000155893,PXYLP1
T_memory,ENSG00000069849,ATP1B3
T_memory,ENSG00000181744,C3orf58
T_memory,ENSG00000163755,HPS3
T_memory,ENSG00000163655,GMPS
T_memory,ENSG00000174891,RSRC1
T_memory,ENSG00000168827,GFM1
T_memory,ENSG00000186432,KPNA4
T_memory,ENSG00000121858,TNFSF10
T_memory,ENSG00000171109,MFN1
T_memory,ENSG00000163728,TTC14
T_memory,ENSG00000176597,B3GNT5
T_memory,ENSG00000173950,XXYLT1
T_memory,ENSG00000182899,RPL35A
T_memory,ENSG00000272602,ZNF595
T_memory,ENSG00000249592,AC139887.2
T_memory,ENSG00000145214,DGKQ
T_memory,ENSG00000178222,RNF212
T_memory,ENSG00000196810,CTBP1-DT
T_memory,ENSG00000168936,TMEM129
T_memory,ENSG00000013810,TACC3
T_memory,ENSG00000125388,GRK4
T_memory,ENSG00000163956,LRPAP1
T_memory,ENSG00000132406,TMEM128
T_memory,ENSG00000145220,LYAR
T_memory,ENSG00000152969,JAKMIP1
T_memory,ENSG00000246526,LINC002481
T_memory,ENSG00000163993,S100P
T_memory,ENSG00000155275,TRMT44
T_memory,ENSG00000071127,WDR1
T_memory,ENSG00000163138,PACRGL
T_memory,ENSG00000250317,SMIM20
T_memory,ENSG00000169299,PGM2
T_memory,ENSG00000163682,RPL9
T_memory,ENSG00000121892,PDS5A
T_memory,ENSG00000109133,TMEM33
T_memory,ENSG00000151806,GUF1
T_memory,ENSG00000163293,NIPAL1
T_memory,ENSG00000184178,SCFD2
T_memory,ENSG00000134851,TMEM165
T_memory,ENSG00000134852,CLOCK
T_memory,ENSG00000174799,CEP135
T_memory,ENSG00000157426,AASDH
T_memory,ENSG00000174780,SRP72
T_memory,ENSG00000083896,YTHDC1
T_memory,ENSG00000163743,RCHY1
T_memory,ENSG00000138750,NUP54
T_memory,ENSG00000138758,SEPT11
T_memory,ENSG00000118816,CCNI
T_memory,ENSG00000189308,LIN54
T_memory,ENSG00000173085,COQ2
T_memory,ENSG00000173083,HPSE
T_memory,ENSG00000145332,KLHL8
T_memory,ENSG00000138777,PPA2
T_memory,ENSG00000145348,TBCK
T_memory,ENSG00000170522,ELOVL6
T_memory,ENSG00000174749,FAM241A
T_memory,ENSG00000151611,MMAA
T_memory,ENSG00000164167,LSM6
T_memory,ENSG00000171497,PPID
T_memory,ENSG00000198498,TMA16
T_memory,ENSG00000164117,FBXO8
T_memory,ENSG00000182552,RWDD4
T_memory,ENSG00000164306,PRIMPOL
T_memory,ENSG00000151725,CENPU
T_memory,ENSG00000109775,UFSP2
T_memory,ENSG00000109536,FRG1
T_memory,ENSG00000164366,CCDC127
T_memory,ENSG00000112877,CEP72
T_memory,ENSG00000171421,MRPL36
T_memory,ENSG00000124275,MTRR
T_memory,ENSG00000112977,DAP
T_memory,ENSG00000154122,ANKH
T_memory,ENSG00000171522,PTGER4
T_memory,ENSG00000172244,C5orf34
T_memory,ENSG00000155545,MIER3
T_memory,ENSG00000062194,GPBP1
T_memory,ENSG00000130449,ZSWIM6
T_memory,ENSG00000153006,SREK1IP1
T_memory,ENSG00000153044,CENPH
T_memory,ENSG00000134056,MRPS36
T_memory,ENSG00000113048,MRPS27
T_memory,ENSG00000132842,AP3B1
T_memory,ENSG00000164329,TENT2
T_memory,ENSG00000113318,MSH3
T_memory,ENSG00000247572,CKMT2-AS1
T_memory,ENSG00000145687,SSBP2
T_memory,ENSG00000164307,ERAP1
T_memory,ENSG00000112893,MAN2A1
T_memory,ENSG00000145781,COMMD10
T_memory,ENSG00000133835,HSD17B4
T_memory,ENSG00000245937,LINC01184
T_memory,ENSG00000169567,HINT1
T_memory,ENSG00000197375,SLC22A5
T_memory,ENSG00000113522,RAD50
T_memory,ENSG00000164405,UQCRQ
T_memory,ENSG00000170606,HSPA4
T_memory,ENSG00000145833,DDX46
T_memory,ENSG00000120709,FAM53C
T_memory,ENSG00000044115,CTNNA1
T_memory,ENSG00000228672,PROB1
T_memory,ENSG00000170469,SPATA24
T_memory,ENSG00000113068,PFDN1
T_memory,ENSG00000113141,IK
T_memory,ENSG00000013561,RNF14
T_memory,ENSG00000133706,LARS
T_memory,ENSG00000145882,PCYOX1L
T_memory,ENSG00000113712,CSNK1A1
T_memory,ENSG00000155850,SLC26A2
T_memory,ENSG00000196743,GM2A
T_memory,ENSG00000172548,NIPAL4
T_memory,ENSG00000253522,MIR3142HG
T_memory,ENSG00000040275,SPDL1
T_memory,ENSG00000037241,RPL26L1
T_memory,ENSG00000113734,BNIP1
T_memory,ENSG00000145919,BOD1
T_memory,ENSG00000164466,SFXN1
T_memory,ENSG00000113749,HRH2
T_memory,ENSG00000048162,NOP16
T_memory,ENSG00000146083,RNF44
T_memory,ENSG00000027847,B4GALT7
T_memory,ENSG00000169131,ZNF354A
T_memory,ENSG00000161021,MAML1
T_memory,ENSG00000272463,AL357054.4
T_memory,ENSG00000239264,TXNDC5
T_memory,ENSG00000124802,EEF1E1
T_memory,ENSG00000111863,ADTRP
T_memory,ENSG00000007944,MYLIP
T_memory,ENSG00000112308,C6orf62
T_memory,ENSG00000112343,TRIM38
T_memory,ENSG00000228223,HCG11
T_memory,ENSG00000146109,ABT1
T_memory,ENSG00000269293,ZSCAN16-AS1
T_memory,ENSG00000196812,ZSCAN16
T_memory,ENSG00000204713,TRIM27
T_memory,ENSG00000204644,ZFP57
T_memory,ENSG00000204642,HLA-F
T_memory,ENSG00000204574,ABCF1
T_memory,ENSG00000146112,PPP1R18
T_memory,ENSG00000137411,VARS2
T_memory,ENSG00000204525,HLA-C
T_memory,ENSG00000226979,LTA
T_memory,ENSG00000204463,BAG6
T_memory,ENSG00000204435,CSNK2B
T_memory,ENSG00000213719,CLIC1
T_memory,ENSG00000204392,LSM2
T_memory,ENSG00000204388,HSPA1B
T_memory,ENSG00000204351,SKIV2L
T_memory,ENSG00000196735,HLA-DQA1
T_memory,ENSG00000204264,PSMB8
T_memory,ENSG00000240065,PSMB9
T_memory,ENSG00000227057,WDR46
T_memory,ENSG00000030110,BAK1
T_memory,ENSG00000137288,UQCC2
T_memory,ENSG00000064995,TAF11
T_memory,ENSG00000156711,MAPK13
T_memory,ENSG00000010030,ETV7
T_memory,ENSG00000137168,PPIL1
T_memory,ENSG00000112624,BICRAL
T_memory,ENSG00000112667,DNPH1
T_memory,ENSG00000180992,MRPL14
T_memory,ENSG00000001561,ENPP4
T_memory,ENSG00000146085,MUT
T_memory,ENSG00000146243,IRAK1BP1
T_memory,ENSG00000118418,HMGN3
T_memory,ENSG00000118402,ELOVL4
T_memory,ENSG00000164414,SLC35A1
T_memory,ENSG00000112182,BACH2
T_memory,ENSG00000135341,MAP3K7
T_memory,ENSG00000172469,MANEA
T_memory,ENSG00000132423,COQ3
T_memory,ENSG00000112365,ZBTB24
T_memory,ENSG00000155085,AK9
T_memory,ENSG00000112367,FIG4
T_memory,ENSG00000074935,TUBE1
T_memory,ENSG00000203778,FAM229B
T_memory,ENSG00000189241,TSPYL1
T_memory,ENSG00000203760,CENPW
T_memory,ENSG00000093144,ECHDC1
T_memory,ENSG00000118515,SGK1
T_memory,ENSG00000051620,HEBP2
T_memory,ENSG00000152818,UTRN
T_memory,ENSG00000164506,STXBP5
T_memory,ENSG00000120253,NUP43
T_memory,ENSG00000029639,TFB1M
T_memory,ENSG00000146425,DYNLT1
T_memory,ENSG00000164674,SYTL3
T_memory,ENSG00000130023,ERMARD
T_memory,ENSG00000008018,PSMB1
T_memory,ENSG00000071994,PDCD2
T_memory,ENSG00000178381,ZFAND2A
T_memory,ENSG00000182095,TNRC18
T_memory,ENSG00000178397,FAM220A
T_memory,ENSG00000106399,RPA3
T_memory,ENSG00000164548,TRA2A
T_memory,ENSG00000188732,FAM221A
T_memory,ENSG00000050344,NFE2L3
T_memory,ENSG00000122565,CBX3
T_memory,ENSG00000005020,SKAP2
T_memory,ENSG00000106049,HIBADH
T_memory,ENSG00000106355,LSM5
T_memory,ENSG00000105778,AVL9
T_memory,ENSG00000122557,HERPUD2
T_memory,ENSG00000155849,ELMO1
T_memory,ENSG00000106591,MRPL32
T_memory,ENSG00000106605,BLVRA
T_memory,ENSG00000106633,GCK
T_memory,ENSG00000136286,MYO1G
T_memory,ENSG00000232956,SNHG15
T_memory,ENSG00000136270,TBRG4
T_memory,ENSG00000132436,FIGNL1
T_memory,ENSG00000129103,SUMF2
T_memory,ENSG00000196715,VKORC1L1
T_memory,ENSG00000241258,CRCP
T_memory,ENSG00000106609,TMEM248
T_memory,ENSG00000198874,TYW1
T_memory,ENSG00000158321,AUTS2
T_memory,ENSG00000274523,RCC1L
T_memory,ENSG00000189077,TMEM120A
T_memory,ENSG00000127952,STYXL1
T_memory,ENSG00000127951,FGL2
T_memory,ENSG00000177409,SAMD9L
T_memory,ENSG00000105829,BET1
T_memory,ENSG00000106245,BUD31
T_memory,ENSG00000241468,ATP5MF
T_memory,ENSG00000168090,COPS6
T_memory,ENSG00000221838,AP4M1
T_memory,ENSG00000087077,TRIP6
T_memory,ENSG00000106400,ZNHIT1
T_memory,ENSG00000232445,AC006329.1
T_memory,ENSG00000228049,POLR2J2
T_memory,ENSG00000184903,IMMP2L
T_memory,ENSG00000198839,ZNF277
T_memory,ENSG00000128578,STRIP2
T_memory,ENSG00000240204,SMKR1
T_memory,ENSG00000205060,SLC35B4
T_memory,ENSG00000146859,TMEM140
T_memory,ENSG00000243317,STMP1
T_memory,ENSG00000164898,FMC1
T_memory,ENSG00000133597,ADCK2
T_memory,ENSG00000090266,NDUFB2
T_memory,ENSG00000211751,TRBC1
T_memory,ENSG00000146904,EPHA1
T_memory,ENSG00000229153,EPHA1-AS1
T_memory,ENSG00000198420,TCAF1
T_memory,ENSG00000213214,ARHGEF35
T_memory,ENSG00000188707,ZBED6CL
T_memory,ENSG00000179144,GIMAP7
T_memory,ENSG00000196584,XRCC2
T_memory,ENSG00000214106,PAXIP1-AS2
T_memory,ENSG00000253982,AC100810.1
T_memory,ENSG00000175806,MSRA
T_memory,ENSG00000154328,NEIL2
T_memory,ENSG00000164733,CTSB
T_memory,ENSG00000155970,MICU3
T_memory,ENSG00000120910,PPP3CC
T_memory,ENSG00000104689,TNFRSF10A
T_memory,ENSG00000147419,CCDC25
T_memory,ENSG00000104671,DCTN6
T_memory,ENSG00000168615,ADAM9
T_memory,ENSG00000029534,ANK1
T_memory,ENSG00000168522,FNTA
T_memory,ENSG00000104388,RAB2A
T_memory,ENSG00000137563,GGH
T_memory,ENSG00000147592,LACTB2
T_memory,ENSG00000178860,MSC
T_memory,ENSG00000104427,ZC2HC1A
T_memory,ENSG00000176731,C8orf59
T_memory,ENSG00000176623,RMDN1
T_memory,ENSG00000155099,PIP4P2
T_memory,ENSG00000175305,CCNE2
T_memory,ENSG00000104341,LAPTM4B
T_memory,ENSG00000070756,PABPC1
T_memory,ENSG00000164933,SLC25A32
T_memory,ENSG00000164934,DCAF13
T_memory,ENSG00000104408,EIF3E
T_memory,ENSG00000136982,DSCC1
T_memory,ENSG00000172172,MRPL13
T_memory,ENSG00000156795,WDYHV1
T_memory,ENSG00000155926,SLA
T_memory,ENSG00000158106,RHPN1
T_memory,ENSG00000104518,GSDMD
T_memory,ENSG00000104529,EEF1D
T_memory,ENSG00000104524,PYCR3
T_memory,ENSG00000160972,PPP1R16A
T_memory,ENSG00000167700,MFSD3
T_memory,ENSG00000160957,RECQL4
T_memory,ENSG00000170619,COMMD5
T_memory,ENSG00000172785,CBWD1
T_memory,ENSG00000107020,PLGRKT
T_memory,ENSG00000147872,PLIN2
T_memory,ENSG00000165264,NDUFB6
T_memory,ENSG00000122692,SMU1
T_memory,ENSG00000164970,FAM219A
T_memory,ENSG00000070610,GBA2
T_memory,ENSG00000227388,AL133410.1
T_memory,ENSG00000137054,POLR1E
T_memory,ENSG00000165275,TRMT10B
T_memory,ENSG00000107371,EXOSC3
T_memory,ENSG00000122696,SLC25A51
T_memory,ENSG00000204711,C9orf135
T_memory,ENSG00000148053,NTRK2
T_memory,ENSG00000237372,AL606807.1
T_memory,ENSG00000196305,IARS
T_memory,ENSG00000119326,CTNNAL1
T_memory,ENSG00000119403,PHF19
T_memory,ENSG00000136950,ARPC5L
T_memory,ENSG00000173611,SCAI
T_memory,ENSG00000136856,SLC2A8
T_memory,ENSG00000196152,ZNF79
T_memory,ENSG00000148339,SLC25A25
T_memory,ENSG00000160447,PKN3
T_memory,ENSG00000148331,ASB6
T_memory,ENSG00000136819,C9orf78
T_memory,ENSG00000130717,UCK1
T_memory,ENSG00000148296,SURF6
T_memory,ENSG00000165689,ENTR1
T_memory,ENSG00000196642,RABL6
T_memory,ENSG00000054148,PHPT1
T_memory,ENSG00000127191,TRAF2
T_memory,ENSG00000176978,DPP7
T_memory,ENSG00000176101,SSNA1
T_memory,ENSG00000185627,PSMD13
T_memory,ENSG00000185187,SIGIRR
T_memory,ENSG00000174775,HRAS
T_memory,ENSG00000185507,IRF7
T_memory,ENSG00000177666,PNPLA2
T_memory,ENSG00000177830,CHID1
T_memory,ENSG00000181649,PHLDA2
T_memory,ENSG00000205531,"NAP1L4"
T_memory,ENSG00000175390,EIF3F
T_memory,ENSG00000166441,RPL27A
T_memory,ENSG00000175348,TMEM9B
T_memory,ENSG00000254397,AC132192.1
T_memory,ENSG00000268403,AC132192.2
T_memory,ENSG00000110315,RNF141
T_memory,ENSG00000262655,SPON1
T_memory,ENSG00000129084,PSMA1
T_memory,ENSG00000074319,TSG101
T_memory,ENSG00000183161,FANCF
T_memory,ENSG00000121691,CAT
T_memory,ENSG00000149089,APIP
T_memory,ENSG00000085117,CD82
T_memory,ENSG00000110497,AMBRA1
T_memory,ENSG00000213619,NDUFS3
T_memory,ENSG00000156587,UBE2L6
T_memory,ENSG00000156603,MED19
T_memory,ENSG00000110031,LPXN
T_memory,ENSG00000166900,STX3
T_memory,ENSG00000110104,CCDC86
T_memory,ENSG00000013725,CD6
T_memory,ENSG00000110448,CD5
T_memory,ENSG00000134824,FADS2
T_memory,ENSG00000221968,FADS3
T_memory,ENSG00000162222,TTC9C
T_memory,ENSG00000168003,SLC3A2
T_memory,ENSG00000149743,TRPT1
T_memory,ENSG00000168060,"NAALADL1"
T_memory,ENSG00000175592,FOSL1
T_memory,ENSG00000175634,RPS6KB2
T_memory,ENSG00000167792,NDUFV1
T_memory,ENSG00000110717,NDUFS8
T_memory,ENSG00000110075,PPP6R3
T_memory,ENSG00000132749,TESMIN
T_memory,ENSG00000132740,IGHMBP2
T_memory,ENSG00000158483,FAM86C1
T_memory,ENSG00000168010,ATG16L2
T_memory,ENSG00000118363,SPCS2
T_memory,ENSG00000159063,ALG8
T_memory,ENSG00000137500,CCDC90B
T_memory,ENSG00000137504,CREBZF
T_memory,ENSG00000149196,HIKESHI
T_memory,ENSG00000151376,ME3
T_memory,ENSG00000182919,C11orf54
T_memory,ENSG00000150316,CWC15
T_memory,ENSG00000149218,ENDOD1
T_memory,ENSG00000166037,CEP57
T_memory,ENSG00000137752,CASP1
T_memory,ENSG00000075239,ACAT1
T_memory,ENSG00000118096,IFT46
T_memory,ENSG00000256269,HMBS
T_memory,ENSG00000172269,DPAGT1
T_memory,ENSG00000109944,JHY
T_memory,ENSG00000134910,STT3A
T_memory,ENSG00000110074,FOXRED1
T_memory,ENSG00000110063,DCPS
T_memory,ENSG00000170322,NFRKB
T_memory,ENSG00000120451,SNX19
T_memory,ENSG00000067057,PFKP
T_memory,ENSG00000107959,PITRM1
T_memory,ENSG00000151657,KIN
T_memory,ENSG00000165629,ATP5F1C
T_memory,ENSG00000165983,PTER
T_memory,ENSG00000148484,RSU1
T_memory,ENSG00000229124,VIM-AS1
T_memory,ENSG00000179133,C10orf67
T_memory,ENSG00000107890,ANKRD26
T_memory,ENSG00000197321,SVIL
T_memory,ENSG00000107968,MAP3K8
T_memory,ENSG00000216937,CCDC7
T_memory,ENSG00000196693,ZNF33B
T_memory,ENSG00000230555,AL450326.1
T_memory,ENSG00000151151,IPMK
T_memory,ENSG00000122873,CISD1
T_memory,ENSG00000138311,ZNF365
T_memory,ENSG00000181915,ADO
T_memory,ENSG00000122862,SRGN
T_memory,ENSG00000042286,AIFM2
T_memory,ENSG00000166224,SGPL1
