cells,ens_id,gene
T_naive,ENSG00000130770,ATP5IF1
T_naive,ENSG00000180198,RCC1
T_naive,ENSG00000162511,LAPTM5
T_naive,ENSG00000121766,ZCCHC17
T_naive,ENSG00000025800,KPNA6
T_naive,ENSG00000116863,ADPRHL2
T_naive,ENSG00000116922,C1orf109
T_naive,ENSG00000183431,SF3A3
T_naive,ENSG00000174574,AKIRIN1
T_naive,ENSG00000043514,TRIT1
T_naive,ENSG00000272145,NFYC-AS1
T_naive,ENSG00000159479,MED8
T_naive,ENSG00000178028,DMAP1
T_naive,ENSG00000198520,ARMH1
T_naive,ENSG00000132781,MUTYH
T_naive,ENSG00000117448,AKR1A1
T_naive,ENSG00000117480,FAAH
T_naive,ENSG00000079277,MKNK1
T_naive,ENSG00000162368,CMPK1
T_naive,ENSG00000117862,TXNDC12
T_naive,ENSG00000134748,PRPF38A
T_naive,ENSG00000116133,DHCR24
T_naive,ENSG00000162600,OMA1
T_naive,ENSG00000033122,LRRC7
T_naive,ENSG00000197568,HHLA3
T_naive,ENSG00000116761,CTH
T_naive,ENSG00000254685,FPGT
T_naive,ENSG00000162623,TYW3
T_naive,ENSG00000137955,RABGGTB
T_naive,ENSG00000154027,AK5
T_naive,ENSG00000162614,NEXN
T_naive,ENSG00000162613,FUBP1
T_naive,ENSG00000162642,C1orf52
T_naive,ENSG00000213512,GBP7
T_naive,ENSG00000117500,TMED5
T_naive,ENSG00000067334,DNTTIP2
T_naive,ENSG00000233184,AC093157.1
T_naive,ENSG00000170989,S1PR1
T_naive,ENSG00000134255,CEPT1
T_naive,ENSG00000116473,RAP1A
T_naive,ENSG00000116793,PHTF1
T_naive,ENSG00000118655,DCLRE1B
T_naive,ENSG00000116830,TTF2
T_naive,ENSG00000162836,ACP6
T_naive,ENSG00000188092,GPR89B
T_naive,ENSG00000184260,HIST2H2AC
T_naive,ENSG00000159208,CIART
T_naive,ENSG00000117360,PRPF3
T_naive,ENSG00000163125,RPRD2
T_naive,ENSG00000143436,MRPL9
T_naive,ENSG00000163191,S100A11
T_naive,ENSG00000143570,SLC39A1
T_naive,ENSG00000143569,UBAP2L
T_naive,ENSG00000143575,HAX1
T_naive,ENSG00000143537,ADAM15
T_naive,ENSG00000169241,SLC50A1
T_naive,ENSG00000160752,FDPS
T_naive,ENSG00000027869,SH2D2A
T_naive,ENSG00000162736,NCSTN
T_naive,ENSG00000117090,SLAMF1
T_naive,ENSG00000122224,LY9
T_naive,ENSG00000158773,USF1
T_naive,ENSG00000117143,UAP1
T_naive,ENSG00000132196,HSD17B7
T_naive,ENSG00000143149,ALDH9A1
T_naive,ENSG00000198771,RCSD1
T_naive,ENSG00000143155,TIPRL
T_naive,ENSG00000188404,SELL
T_naive,ENSG00000117533,VAMP4
T_naive,ENSG00000117593,DARS2
T_naive,ENSG00000235750,KIAA0040
T_naive,ENSG00000135821,GLUL
T_naive,ENSG00000047410,TPR
T_naive,ENSG00000116741,RGS2
T_naive,ENSG00000023572,GLRX2
T_naive,ENSG00000081237,PTPRC
T_naive,ENSG00000118197,DDX59
T_naive,ENSG00000117280,RAB29
T_naive,ENSG00000196352,CD55
T_naive,ENSG00000009790,TRAF3IP3
T_naive,ENSG00000065600,TMEM206
T_naive,ENSG00000117697,NSL1
T_naive,ENSG00000162769,FLVCR1
T_naive,ENSG00000143498,TAF1A
T_naive,ENSG00000228106,AL392172.1
T_naive,ENSG00000143514,TP53BP2
T_naive,ENSG00000143748,NVL
T_naive,ENSG00000143811,PYCR2
T_naive,ENSG00000143799,PARP1
T_naive,ENSG00000163050,COQ8A
T_naive,ENSG00000143761,ARF1
T_naive,ENSG00000069248,NUP133
T_naive,ENSG00000173409,ARV1
T_naive,ENSG00000116906,GNPAT
T_naive,ENSG00000135778,NTPCR
T_naive,ENSG00000152904,GGPS1
T_naive,ENSG00000143669,LYST
T_naive,ENSG00000143702,CEP170
T_naive,ENSG00000054282,SDCCAG8
T_naive,ENSG00000153187,HNRNPU
T_naive,ENSG00000203666,EFCAB2
T_naive,ENSG00000143653,SCCPDH
T_naive,ENSG00000143727,ACP1
T_naive,ENSG00000151353,TMEM18
T_naive,ENSG00000234171,RNASEH1-AS1
T_naive,ENSG00000134321,RSAD2
T_naive,ENSG00000151692,RNF144A
T_naive,ENSG00000134330,IAH1
T_naive,ENSG00000243819,RN7SL832P
T_naive,ENSG00000143870,PDIA6
T_naive,ENSG00000071575,TRIB2
T_naive,ENSG00000079785,DDX1
T_naive,ENSG00000163029,SMC6
T_naive,ENSG00000228474,OST4
T_naive,ENSG00000115207,GTF3C2
T_naive,ENSG00000115211,EIF2B4
T_naive,ENSG00000198522,GPN1
T_naive,ENSG00000171103,TRMT61B
T_naive,ENSG00000152683,SLC30A6
T_naive,ENSG00000115760,BIRC6
T_naive,ENSG00000163171,CDC42EP3
T_naive,ENSG00000143889,HNRNPLL
T_naive,ENSG00000138095,LRPPRC
T_naive,ENSG00000250565,ATP6V1E2
T_naive,ENSG00000151665,PIGF
T_naive,ENSG00000119878,CRIPT
T_naive,ENSG00000068724,TTC7A
T_naive,ENSG00000143933,CALM2
T_naive,ENSG00000170802,FOXN2
T_naive,ENSG00000115239,ASB3
T_naive,ENSG00000143942,CHAC2
T_naive,ENSG00000272606,AC015982.1
T_naive,ENSG00000138035,PNPT1
T_naive,ENSG00000115484,CCT4
T_naive,ENSG00000173163,COMMD1
T_naive,ENSG00000115902,SLC1A4
T_naive,ENSG00000115946,PNO1
T_naive,ENSG00000221823,PPP3R1
T_naive,ENSG00000124380,SNRNP27
T_naive,ENSG00000035141,FAM136A
T_naive,ENSG00000075340,ADD2
T_naive,ENSG00000135624,CCT7
T_naive,ENSG00000144034,TPRKB
T_naive,ENSG00000114956,DGUOK
T_naive,ENSG00000114978,MOB1A
T_naive,ENSG00000159399,HK2
T_naive,ENSG00000115350,POLE4
T_naive,ENSG00000115364,MRPL19
T_naive,ENSG00000005436,GCFC2
T_naive,ENSG00000118640,VAMP8
T_naive,ENSG00000115523,GNLY
T_naive,ENSG00000115525,ST3GAL5
T_naive,ENSG00000273080,AC009309.1
T_naive,ENSG00000186281,GPAT2
T_naive,ENSG00000115446,UNC50
T_naive,ENSG00000273155,AC092587.1
T_naive,ENSG00000158435,CNOT11
T_naive,ENSG00000115604,IL18R1
T_naive,ENSG00000135966,TGFBRAP1
T_naive,ENSG00000144061,NPHP1
T_naive,ENSG00000153214,TMEM87B
T_naive,ENSG00000270019,AC110769.2
T_naive,ENSG00000226266,AC009961.1
T_naive,ENSG00000128708,HAT1
T_naive,ENSG00000172878,METAP1D
T_naive,ENSG00000115935,WIPF1
T_naive,ENSG00000154518,ATP5MC3
T_naive,ENSG00000163364,LINC01116
T_naive,ENSG00000116044,NFE2L2
T_naive,ENSG00000163492,CCDC141
T_naive,ENSG00000151687,ANKAR
T_naive,ENSG00000128699,ORMDL1
T_naive,ENSG00000064933,PMS1
T_naive,ENSG00000115540,MOB4
T_naive,ENSG00000226124,FTCDNL1
T_naive,ENSG00000240344,PPIL3
T_naive,ENSG00000003402,CFLAR
T_naive,ENSG00000144401,METTL21A
T_naive,ENSG00000197713,RPE
T_naive,ENSG00000138363,ATIC
T_naive,ENSG00000115414,FN1
T_naive,ENSG00000197756,RPL37A
T_naive,ENSG00000163466,ARPC2
T_naive,ENSG00000144580,CNOT9
T_naive,ENSG00000127824,TUBA4A
T_naive,ENSG00000123989,CHPF
T_naive,ENSG00000116120,FARSB
T_naive,ENSG00000067066,SP100
T_naive,ENSG00000135932,CAB39
T_naive,ENSG00000135916,ITM2C
T_naive,ENSG00000135898,GPR55
T_naive,ENSG00000188042,ARL4C
T_naive,ENSG00000065802,ASB1
T_naive,ENSG00000130414,NDUFA10
T_naive,ENSG00000144455,SUMF1
T_naive,ENSG00000170364,SETMAR
T_naive,ENSG00000235978,AC018816.1
T_naive,ENSG00000144559,TAMM41
T_naive,ENSG00000154743,TSEN2
T_naive,ENSG00000163528,CHCHD4
T_naive,ENSG00000225733,FGD5-AS1
T_naive,ENSG00000151093,OXSM
T_naive,ENSG00000152642,GPD1L
T_naive,ENSG00000183813,CCR4
T_naive,ENSG00000114745,GORASP1
T_naive,ENSG00000177842,ZNF620
T_naive,ENSG00000114812,VIPR1
T_naive,ENSG00000163807,KIAA1143
T_naive,ENSG00000075914,EXOSC7
T_naive,ENSG00000172113,NME6
T_naive,ENSG00000164051,CCDC51
T_naive,ENSG00000164053,ATRIP
T_naive,ENSG00000068745,IP6K2
T_naive,ENSG00000178252,WDR6
T_naive,ENSG00000178149,DALRD3
T_naive,ENSG00000164062,APEH
T_naive,ENSG00000173540,GMPPB
T_naive,ENSG00000186792,HYAL3
T_naive,ENSG00000068001,HYAL2
T_naive,ENSG00000164081,TEX264
T_naive,ENSG00000247596,TWF2
T_naive,ENSG00000163939,PBRM1
T_naive,ENSG00000114904,NEK4
T_naive,ENSG00000213533,STIMATE
T_naive,ENSG00000163931,TKT
T_naive,ENSG00000272886,DCP1A
T_naive,ENSG00000163686,ABHD6
T_naive,ENSG00000144741,SLC25A26
T_naive,ENSG00000144736,SHQ1
T_naive,ENSG00000163605,PPP4R2
T_naive,ENSG00000083937,CHMP2B
T_naive,ENSG00000057019,DCBLD2
T_naive,ENSG00000114354,TFG
T_naive,ENSG00000256628,ZBTB11-AS1
T_naive,ENSG00000170017,ALCAM
T_naive,ENSG00000177494,ZBED2
T_naive,ENSG00000174500,GCSAM
T_naive,ENSG00000144848,ATG3
T_naive,ENSG00000138459,SLC35A5
T_naive,ENSG00000121578,B4GALT4
T_naive,ENSG00000176142,TMEM39A
T_naive,ENSG00000144840,RABL3
T_naive,ENSG00000153767,GTF2E1
T_naive,ENSG00000145088,EAF2
T_naive,ENSG00000114023,FAM162A
T_naive,ENSG00000163870,TPRA1
T_naive,ENSG00000114631,PODXL2
T_naive,ENSG00000175792,RUVBL1
T_naive,ENSG00000144895,EIF2A
T_naive,ENSG00000174953,DHX36
T_naive,ENSG00000178053,MLF1
T_naive,ENSG00000168827,GFM1
T_naive,ENSG00000169255,B3GALNT1
T_naive,ENSG00000163584,RPL22L1
T_naive,ENSG00000163577,EIF5A2
T_naive,ENSG00000171109,MFN1
T_naive,ENSG00000078081,LAMP3
T_naive,ENSG00000145191,EIF2B5
T_naive,ENSG00000161203,AP2M1
T_naive,ENSG00000163882,POLR2H
T_naive,ENSG00000177383,MAGEF1
T_naive,ENSG00000163904,SENP2
T_naive,ENSG00000184203,PPP1R2
T_naive,ENSG00000185798,WDR53
T_naive,ENSG00000232065,LINC01063
T_naive,ENSG00000270170,NCBP2-AS2
T_naive,ENSG00000182899,RPL35A
T_naive,ENSG00000159692,CTBP1
T_naive,ENSG00000132406,TMEM128
T_naive,ENSG00000168826,ZBTB49
T_naive,ENSG00000163993,S100P
T_naive,ENSG00000151552,QDPR
T_naive,ENSG00000002549,LAP3
T_naive,ENSG00000250317,SMIM20
T_naive,ENSG00000174125,TLR1
T_naive,ENSG00000121895,TMEM156
T_naive,ENSG00000078140,UBE2K
T_naive,ENSG00000109133,TMEM33
T_naive,ENSG00000134851,TMEM165
T_naive,ENSG00000134852,CLOCK
T_naive,ENSG00000174799,CEP135
T_naive,ENSG00000157426,AASDH
T_naive,ENSG00000174780,SRP72
T_naive,ENSG00000163312,HELQ
T_naive,ENSG00000163319,MRPS18C
T_naive,ENSG00000145332,KLHL8
T_naive,ENSG00000138640,FAM13A
T_naive,ENSG00000138698,RAP1GDS1
T_naive,ENSG00000164031,DNAJB14
T_naive,ENSG00000138777,PPA2
T_naive,ENSG00000164022,AIMP1
T_naive,ENSG00000170522,ELOVL6
T_naive,ENSG00000174749,FAM241A
T_naive,ENSG00000138688,KIAA1109
T_naive,ENSG00000164056,SPRY1
T_naive,ENSG00000151014,NOCT
T_naive,ENSG00000085871,MGST2
T_naive,ENSG00000109445,ZNF330
T_naive,ENSG00000120519,SLC10A7
T_naive,ENSG00000170006,TMEM154
T_naive,ENSG00000164144,ARFIP1
T_naive,ENSG00000137628,DDX60
T_naive,ENSG00000145439,CBR4
T_naive,ENSG00000038002,AGA
T_naive,ENSG00000129187,DCTD
T_naive,ENSG00000151718,WWC2
T_naive,ENSG00000151725,CENPU
T_naive,ENSG00000109775,UFSP2
T_naive,ENSG00000249915,PDCD6
T_naive,ENSG00000112877,CEP72
T_naive,ENSG00000171421,MRPL36
T_naive,ENSG00000145545,SRD5A1
T_naive,ENSG00000124279,FASTKD3
T_naive,ENSG00000113384,GOLPH3
T_naive,ENSG00000168685,IL7R
T_naive,ENSG00000113638,TTC33
T_naive,ENSG00000272144,AC025171.4
T_naive,ENSG00000112972,HMGCS1
T_naive,ENSG00000172244,C5orf34
T_naive,ENSG00000151883,PARP8
T_naive,ENSG00000164258,NDUFS4
T_naive,ENSG00000155542,SETD9
T_naive,ENSG00000062194,GPBP1
T_naive,ENSG00000164182,NDUFAF2
T_naive,ENSG00000086189,DIMT1
T_naive,ENSG00000086200,IPO11
T_naive,ENSG00000153006,SREK1IP1
T_naive,ENSG00000113597,TRAPPC13
T_naive,ENSG00000197860,SGTB
T_naive,ENSG00000134058,CDK7
T_naive,ENSG00000273841,TAF9
T_naive,ENSG00000131844,MCCC2
T_naive,ENSG00000049860,HEXB
T_naive,ENSG00000164346,NSA2
T_naive,ENSG00000113163,COL4A3BP
T_naive,ENSG00000113318,MSH3
T_naive,ENSG00000113319,RASGRF2
T_naive,ENSG00000164292,RHOBTB3
T_naive,ENSG00000164307,ERAP1
T_naive,ENSG00000145730,PAM
T_naive,ENSG00000145725,PPIP5K2
T_naive,ENSG00000172795,DCP2
T_naive,ENSG00000145781,COMMD10
T_naive,ENSG00000151292,CSNK1G3
T_naive,ENSG00000164902,PHAX
T_naive,ENSG00000245937,LINC01184
T_naive,ENSG00000064651,SLC12A2
T_naive,ENSG00000217128,FNIP1
T_naive,ENSG00000197375,SLC22A5
T_naive,ENSG00000113525,IL5
T_naive,ENSG00000164405,UQCRQ
T_naive,ENSG00000113648,H2AFY
T_naive,ENSG00000170469,SPATA24
T_naive,ENSG00000113141,IK
T_naive,ENSG00000146007,ZMAT2
T_naive,ENSG00000131504,DIAPH1
T_naive,ENSG00000113552,GNPDA1
T_naive,ENSG00000019582,CD74
T_naive,ENSG00000177556,ATOX1
T_naive,ENSG00000164574,GALNT10
T_naive,ENSG00000135074,ADAM19
T_naive,ENSG00000113272,THG1L
T_naive,ENSG00000113328,CCNG1
T_naive,ENSG00000113734,BNIP1
T_naive,ENSG00000048162,NOP16
T_naive,ENSG00000196923,PDLIM7
T_naive,ENSG00000027847,B4GALT7
T_naive,ENSG00000145911,N4BP3
T_naive,ENSG00000169131,ZNF354A
T_naive,ENSG00000197226,TBC1D9B
T_naive,ENSG00000137275,RIPK1
T_naive,ENSG00000124782,RREB1
T_naive,ENSG00000137434,C6orf52
T_naive,ENSG00000112137,PHACTR1
T_naive,ENSG00000137364,TPMT
T_naive,ENSG00000165097,KDM1B
T_naive,ENSG00000124532,MRS2
T_naive,ENSG00000112304,ACOT13
T_naive,ENSG00000187837,HIST1H1C
T_naive,ENSG00000146109,ABT1
T_naive,ENSG00000124613,ZNF391
T_naive,ENSG00000187626,ZKSCAN4
T_naive,ENSG00000204713,TRIM27
T_naive,ENSG00000204642,HLA-F
T_naive,ENSG00000204592,HLA-E
T_naive,ENSG00000137331,IER3
T_naive,ENSG00000137411,VARS2
T_naive,ENSG00000204463,BAG6
T_naive,ENSG00000204392,LSM2
T_naive,ENSG00000204287,HLA-DRA
T_naive,ENSG00000204267,TAP2
T_naive,ENSG00000112514,CUTA
T_naive,ENSG00000030110,BAK1
T_naive,ENSG00000137288,UQCC2
T_naive,ENSG00000124614,RPS10
T_naive,ENSG00000065060,UHRF1BP1
T_naive,ENSG00000156711,MAPK13
T_naive,ENSG00000010030,ETV7
T_naive,ENSG00000124762,CDKN1A
T_naive,ENSG00000137168,PPIL1
T_naive,ENSG00000124641,MED20
T_naive,ENSG00000137161,CNPY3
T_naive,ENSG00000112667,DNPH1
T_naive,ENSG00000180992,MRPL14
T_naive,ENSG00000157593,SLC35B2
T_naive,ENSG00000146232,NFKBIE
T_naive,ENSG00000031691,CENPQ
T_naive,ENSG00000112208,BAG2
T_naive,ENSG00000112305,SMAP1
T_naive,ENSG00000112309,B3GAT2
T_naive,ENSG00000146243,IRAK1BP1
T_naive,ENSG00000118418,HMGN3
T_naive,ENSG00000112742,TTK
T_naive,ENSG00000135318,NT5E
T_naive,ENSG00000164414,SLC35A1
T_naive,ENSG00000074935,TUBE1
T_naive,ENSG00000203778,FAM229B
T_naive,ENSG00000203760,CENPW
T_naive,ENSG00000118515,SGK1
T_naive,ENSG00000112339,HBS1L
T_naive,ENSG00000197442,MAP3K5
T_naive,ENSG00000146386,ABRACL
T_naive,ENSG00000029639,TFB1M
T_naive,ENSG00000272047,GTF2H5
T_naive,ENSG00000008018,PSMB1
T_naive,ENSG00000178381,ZFAND2A
T_naive,ENSG00000157778,PSMG3
T_naive,ENSG00000146535,GNA12
T_naive,ENSG00000106399,RPA3
T_naive,ENSG00000164548,TRA2A
T_naive,ENSG00000188732,FAM221A
T_naive,ENSG00000050344,NFE2L3
T_naive,ENSG00000271122,AC018647.2
T_naive,ENSG00000136250,AOAH
T_naive,ENSG00000010270,STARD3NL
T_naive,ENSG00000062582,MRPS24
T_naive,ENSG00000136279,DBNL
T_naive,ENSG00000105968,H2AFV
T_naive,ENSG00000232956,SNHG15
T_naive,ENSG00000136270,TBRG4
T_naive,ENSG00000146733,PSPH
T_naive,ENSG00000241258,CRCP
T_naive,ENSG00000176410,DNAJC30
T_naive,ENSG00000263001,GTF2I
T_naive,ENSG00000196275,GTF2IRD2
T_naive,ENSG00000127952,STYXL1
T_naive,ENSG00000188372,ZP3
T_naive,ENSG00000127989,MTERF1
T_naive,ENSG00000001629,ANKIB1
T_naive,ENSG00000177409,SAMD9L
T_naive,ENSG00000164713,BRI3
T_naive,ENSG00000106261,ZKSCAN1
T_naive,ENSG00000168090,COPS6
T_naive,ENSG00000146830,GIGYF1
T_naive,ENSG00000087077,TRIP6
T_naive,ENSG00000106400,ZNHIT1
T_naive,ENSG00000232445,AC006329.1
T_naive,ENSG00000105808,RASA4
T_naive,ENSG00000105851,PIK3CG
T_naive,ENSG00000184903,IMMP2L
T_naive,ENSG00000173114,LRRN3
T_naive,ENSG00000214194,SMIM30
T_naive,ENSG00000071243,ING3
T_naive,ENSG00000106299,WASL
T_naive,ENSG00000165055,METTL2B
T_naive,ENSG00000273329,AC078846.1
T_naive,ENSG00000146842,TMEM209
T_naive,ENSG00000146859,TMEM140
T_naive,ENSG00000164898,FMC1
T_naive,ENSG00000090266,NDUFB2
T_naive,ENSG00000090263,MRPS33
T_naive,ENSG00000106028,SSBP1
T_naive,ENSG00000204946,ZNF783
T_naive,ENSG00000127399,LRRC61
T_naive,ENSG00000033050,ABCF2-1
T_naive,ENSG00000033100,CHPF2
T_naive,ENSG00000055609,KMT2C
T_naive,ENSG00000196584,XRCC2
T_naive,ENSG00000105993,DNAJB6
T_naive,ENSG00000253982,AC100810.1
T_naive,ENSG00000104626,ERI1
T_naive,ENSG00000254093,PINX1-1
T_naive,ENSG00000154328,NEIL2
T_naive,ENSG00000104613,INTS10
T_naive,ENSG00000168495,POLR3D
T_naive,ENSG00000158941,CCAR2
T_naive,ENSG00000147419,CCDC25
T_naive,ENSG00000147471,PLPBP
T_naive,ENSG00000104365,IKBKB
T_naive,ENSG00000253729,PRKDC
T_naive,ENSG00000228801,AC064807.1
T_naive,ENSG00000066855,MTFR1
T_naive,ENSG00000147592,LACTB2
T_naive,ENSG00000221947,XKR9
T_naive,ENSG00000164684,ZNF704
T_naive,ENSG00000133731,IMPA1
T_naive,ENSG00000104497,SNX16
T_naive,ENSG00000176731,C8orf59
T_naive,ENSG00000176623,RMDN1
T_naive,ENSG00000156469,MTERF3
T_naive,ENSG00000104341,LAPTM4B
T_naive,ENSG00000156482,RPL30
T_naive,ENSG00000104450,SPAG1
T_naive,ENSG00000164933,SLC25A32
T_naive,ENSG00000164934,DCAF13
T_naive,ENSG00000136982,DSCC1
T_naive,ENSG00000136986,DERL1
T_naive,ENSG00000156787,TBC1D31
T_naive,ENSG00000156795,WDYHV1
T_naive,ENSG00000104549,SQLE
T_naive,ENSG00000104518,GSDMD
T_naive,ENSG00000179632,MAF1
T_naive,ENSG00000160972,PPP1R16A
T_naive,ENSG00000160959,LRRC14
T_naive,ENSG00000170619,COMMD5
T_naive,ENSG00000181404,WASHC1
T_naive,ENSG00000172785,CBWD1
T_naive,ENSG00000107104,KANK1
T_naive,ENSG00000147852,VLDLR
T_naive,ENSG00000225489,AL354707.1
T_naive,ENSG00000155876,RRAGA
T_naive,ENSG00000147872,PLIN2
T_naive,ENSG00000188352,FOCAD
T_naive,ENSG00000198876,DCAF12
T_naive,ENSG00000165282,PIGO
T_naive,ENSG00000122696,SLC25A51
T_naive,ENSG00000135002,RFK
T_naive,ENSG00000197969,VPS13A
T_naive,ENSG00000165118,C9orf64
T_naive,ENSG00000187764,SEMA4D
T_naive,ENSG00000090054,SPTLC1
T_naive,ENSG00000188312,CENPP
T_naive,ENSG00000157303,SUSD3
T_naive,ENSG00000131669,NINJ1
T_naive,ENSG00000148110,MFSD14B
T_naive,ENSG00000136936,XPA
T_naive,ENSG00000136874,STX17
T_naive,ENSG00000136783,NIPSNAP3A
T_naive,ENSG00000119326,CTNNAL1
T_naive,ENSG00000136810,TXN
T_naive,ENSG00000119471,HSDL2
T_naive,ENSG00000138835,RGS3
T_naive,ENSG00000056558,TRAF1
T_naive,ENSG00000136950,ARPC5L
T_naive,ENSG00000197958,RPL12
T_naive,ENSG00000187024,PTRH1
T_naive,ENSG00000148339,SLC25A25
T_naive,ENSG00000234771,SLC25A25-AS1
T_naive,ENSG00000167118,URM1
T_naive,ENSG00000136819,C9orf78
T_naive,ENSG00000235106,BRD3OS
T_naive,ENSG00000122140,MRPS2
T_naive,ENSG00000107281,NPDC1
T_naive,ENSG00000176978,DPP7
T_naive,ENSG00000185627,PSMD13
T_naive,ENSG00000142102,PGGHG
T_naive,ENSG00000174775,HRAS
T_naive,ENSG00000177830,CHID1
T_naive,ENSG00000214026,MRPL23
T_naive,ENSG00000181649,PHLDA2
T_naive,ENSG00000051009,FAM160A2
T_naive,ENSG00000132286,TIMM10B
T_naive,ENSG00000254397,AC132192.1
T_naive,ENSG00000110756,HPS5
T_naive,ENSG00000151116,UEVLD
T_naive,ENSG00000179119,SPTY2D1
T_naive,ENSG00000049449,RCN1
T_naive,ENSG00000110435,PDHX
T_naive,ENSG00000149084,HSD17B12
T_naive,ENSG00000213619,NDUFS3
T_naive,ENSG00000213593,TMX2
T_naive,ENSG00000110031,LPXN
T_naive,ENSG00000013725,CD6
T_naive,ENSG00000149485,FADS1
T_naive,ENSG00000149489,ROM1
T_naive,ENSG00000149743,TRPT1
T_naive,ENSG00000172977,KAT5
T_naive,ENSG00000254470,AP5B1
T_naive,ENSG00000175592,FOSL1
T_naive,ENSG00000175334,BANF1
T_naive,ENSG00000255320,AP000759.1
T_naive,ENSG00000254986,DPP3
T_naive,ENSG00000173992,CCS
T_naive,ENSG00000084207,GSTP1
T_naive,ENSG00000167792,NDUFV1
T_naive,ENSG00000110717,NDUFS8
T_naive,ENSG00000171067,C11orf24
T_naive,ENSG00000069482,GAL
T_naive,ENSG00000132740,IGHMBP2
T_naive,ENSG00000168040,FADD
T_naive,ENSG00000021300,PLEKHB1
T_naive,ENSG00000181924,COA4
T_naive,ENSG00000175575,PAAF1
T_naive,ENSG00000175567,UCP2
T_naive,ENSG00000074201,CLNS1A
T_naive,ENSG00000151366,NDUFC2
T_naive,ENSG00000159063,ALG8
T_naive,ENSG00000137513,"NARS2"
T_naive,ENSG00000137502,RAB30
T_naive,ENSG00000171202,TMEM126A
T_naive,ENSG00000149196,HIKESHI
T_naive,ENSG00000151376,ME3
T_naive,ENSG00000109861,CTSC
T_naive,ENSG00000150316,CWC15
T_naive,ENSG00000204397,CARD16
T_naive,ENSG00000152404,CWF19L2
T_naive,ENSG00000137760,ALKBH8
T_naive,ENSG00000178105,DDX10
T_naive,ENSG00000110777,POU2AF1
T_naive,ENSG00000110274,CEP164
T_naive,ENSG00000149573,MPZL2
T_naive,ENSG00000186174,BCL9L
T_naive,ENSG00000196655,TRAPPC4
T_naive,ENSG00000256269,HMBS
T_naive,ENSG00000172269,DPAGT1
T_naive,ENSG00000245248,USP2-AS1
T_naive,ENSG00000109929,SC5D
T_naive,ENSG00000149547,EI24
T_naive,ENSG00000110063,DCPS
T_naive,ENSG00000110080,ST3GAL4
T_naive,ENSG00000107929,LARP4B
T_naive,ENSG00000067057,PFKP
T_naive,ENSG00000067082,KLF6
T_naive,ENSG00000196372,ASB13
T_naive,ENSG00000151657,KIN
T_naive,ENSG00000165629,ATP5F1C
T_naive,ENSG00000152457,DCLRE1C
T_naive,ENSG00000165983,PTER
T_naive,ENSG00000165997,ARL5B
T_naive,ENSG00000078403,MLLT10
T_naive,ENSG00000254635,WAC-AS1
T_naive,ENSG00000107968,MAP3K8
T_naive,ENSG00000230555,AL450326.1
T_naive,ENSG00000204149,AGAP6
T_naive,ENSG00000254271,AC022390.1
T_naive,ENSG00000096746,HNRNPH3
T_naive,ENSG00000107625,DDX50
T_naive,ENSG00000156502,SUPV3L1
T_naive,ENSG00000042286,AIFM2
T_naive,ENSG00000166224,SGPL1
T_naive,ENSG00000166228,PCBD1
T_naive,ENSG00000138303,ASCC1
T_naive,ENSG00000138279,ANXA7
T_naive,ENSG00000156110,ADK
T_naive,ENSG00000108179,PPIF
T_naive,ENSG00000272447,AL135925.1
T_naive,ENSG00000138138,ATAD1
T_naive,ENSG00000138134,STAMBPL1
T_naive,ENSG00000107796,ACTA2
T_naive,ENSG00000026103,FAS
T_naive,ENSG00000148690,FRA10AC1
T_naive,ENSG00000173145,NOC3L
T_naive,ENSG00000059573,ALDH18A1
T_naive,ENSG00000196233,LCOR
T_naive,ENSG00000181274,FRAT2
T_naive,ENSG00000165886,UBTD1
T_naive,ENSG00000095485,CWF19L1
T_naive,ENSG00000166135,HIF1AN
T_naive,ENSG00000055950,MRPL43
T_naive,ENSG00000107833,NPM3
T_naive,ENSG00000166272,WBP1L
T_naive,ENSG00000076685,NT5C2
T_naive,ENSG00000148700,ADD3
T_naive,ENSG00000150593,PDCD4
T_naive,ENSG00000197142,ACSL5
T_naive,ENSG00000165672,PRDX3
T_naive,ENSG00000179988,PSTK
T_naive,ENSG00000107902,LHPP
T_naive,ENSG00000170430,MGMT
T_naive,ENSG00000151640,DPYSL4
T_naive,ENSG00000148832,PAOX
T_naive,ENSG00000171840,NINJ2
T_naive,ENSG00000171792,RHNO1
T_naive,ENSG00000010219,DYRK4
T_naive,ENSG00000010292,NCAPD2
T_naive,ENSG00000089693,MLF2
T_naive,ENSG00000111667,USP5
T_naive,ENSG00000111679,PTPN6
T_naive,ENSG00000139197,PEX5
T_naive,ENSG00000139187,KLRG1
T_naive,ENSG00000184293,CLECL1
T_naive,ENSG00000245648,AC022075.1
T_naive,ENSG00000212127,TAS2R14
T_naive,ENSG00000165714,BORCS5
T_naive,ENSG00000111348,ARHGDIB
T_naive,ENSG00000139154,AEBP2
T_naive,ENSG00000121350,PYROXD1
T_naive,ENSG00000139163,ETNK1
T_naive,ENSG00000152944,MED21
T_naive,ENSG00000123106,CCDC91
T_naive,ENSG00000087470,DNM1L
T_naive,ENSG00000139133,ALG10
T_naive,ENSG00000175548,ALG10B
T_naive,ENSG00000139116,KIF21A
T_naive,ENSG00000123416,TUBA1B
T_naive,ENSG00000123268,ATF1
T_naive,ENSG00000110911,SLC11A2
T_naive,ENSG00000205323,SARNP
